Date; SPY ; DIA ; VIX ; VTSMX ; VTMGX ; VEIEX ; VGSIX ; VIPSX ; VFITX 
03.03.2009; 60.99   ; 56.96   ; 50.93   ; 14.90   ; 5.26   ; 10.64   ; 5.63   ; 9.76   ; 9.10   
04.03.2009; 62.43   ; 58.28   ; 47.56   ; 15.27   ; 5.46   ; 11.22   ; 5.78   ; 9.74   ; 9.06   
05.03.2009; 59.88   ; 55.99   ; 50.17   ; 14.60   ; 5.25   ; 10.84   ; 5.38   ; 9.81   ; 9.13   
06.03.2009; 59.98   ; 56.36   ; 49.33   ; 14.62   ; 5.26   ; 10.98   ; 5.32   ; 9.75   ; 9.10   
09.03.2009; 59.28   ; 55.46   ; 49.68   ; 14.47   ; 5.13   ; 10.85   ; 5.45   ; 9.72   ; 9.10   
10.03.2009; 62.81   ; 58.59   ; 44.37   ; 15.40   ; 5.44   ; 11.58   ; 6.24   ; 9.67   ; 9.06   
11.03.2009; 63.22   ; 58.88   ; 43.61   ; 15.44   ; 5.48   ; 11.60   ; 6.13   ; 9.74   ; 9.09   
12.03.2009; 65.71   ; 60.82   ; 41.18   ; 16.10   ; 5.58   ; 11.93   ; 6.63   ; 9.86   ; 9.12   
13.03.2009; 66.23   ; 61.29   ; 42.36   ; 16.22   ; 5.62   ; 12.01   ; 6.46   ; 9.86   ; 9.13   
16.03.2009; 66.02   ; 61.28   ; 43.74   ; 16.13   ; 5.68   ; 12.10   ; 5.95   ; 9.87   ; 9.11   
17.03.2009; 68.04   ; 62.78   ; 40.80   ; 16.66   ; 5.83   ; 12.39   ; 6.43   ; 9.85   ; 9.09   
18.03.2009; 69.57   ; 63.53   ; 40.06   ; 17.03   ; 5.94   ; 12.51   ; 6.74   ; 10.21   ; 9.32   
19.03.2009; 68.71   ; 62.81   ; 43.68   ; 16.84   ; 6.01   ; 12.56   ; 6.35   ; 10.27   ; 9.30   
20.03.2009; 67.24   ; 61.79   ; 45.89   ; 16.48   ; 5.93   ; 12.40   ; 5.80   ; 10.20   ; 9.30   
23.03.2009; 72.07   ; 66.06   ; 43.23   ; 17.65   ; 6.32   ; 13.39   ; 6.78   ; 10.22   ; 9.28   
24.03.2009; 70.65   ; 65.16   ; 42.93   ; 17.27   ; 6.15   ; 13.07   ; 6.20   ; 10.26   ; 9.27   
25.03.2009; 71.40   ; 65.76   ; 42.25   ; 17.45   ; 6.26   ; 13.28   ; 6.30   ; 10.24   ; 9.24   
26.03.2009; 72.85   ; 67.20   ; 40.36   ; 17.91   ; 6.33   ; 13.65   ; 6.51   ; 10.35   ; 9.27   
27.03.2009; 71.54   ; 66.10   ; 41.04   ; 17.52   ; 6.15   ; 13.28   ; 6.17   ; 10.33   ; 9.26   
30.03.2009; 69.07   ; 63.92   ; 45.54   ; 16.92   ; 5.89   ; 12.62   ; 5.79   ; 10.34   ; 9.28   
31.03.2009; 69.71   ; 64.43   ; 44.14   ; 17.14   ; 6.04   ; 12.89   ; 6.24   ; 10.31   ; 9.33   
01.04.2009; 71.06   ; 65.86   ; 42.28   ; 17.42   ; 6.18   ; 13.31   ; 6.18   ; 10.35   ; 9.34   
02.04.2009; 73.13   ; 67.71   ; 42.04   ; 17.97   ; 6.49   ; 13.97   ; 6.64   ; 10.28   ; 9.29   
03.04.2009; 73.86   ; 68.10   ; 39.70   ; 18.17   ; 6.50   ; 14.08   ; 7.23   ; 10.19   ; 9.22   
06.04.2009; 73.28   ; 67.76   ; 40.93   ; 18.00   ; 6.41   ; 14.05   ; 7.16   ; 10.20   ; 9.20   
07.04.2009; 71.57   ; 66.17   ; 40.39   ; 17.55   ; 6.28   ; 13.82   ; 6.54   ; 10.19   ; 9.21   
08.04.2009; 72.34   ; 66.58   ; 38.85   ; 17.78   ; 6.31   ; 13.90   ; 6.70   ; 10.24   ; 9.24   
09.04.2009; 75.22   ; 68.72   ; 36.53   ; 18.50   ; 6.48   ; 14.51   ; 7.59   ; 10.22   ; 9.21   
13.04.2009; 75.24   ; 68.43   ; 37.81   ; 18.54   ; 6.55   ; 14.65   ; 7.64   ; 10.25   ; 9.26   
14.04.2009; 73.94   ; 67.34   ; 37.67   ; 18.15   ; 6.52   ; 14.49   ; 6.99   ; 10.26   ; 9.29   
15.04.2009; 74.73   ; 68.21   ; 36.17   ; 18.38   ; 6.56   ; 14.68   ; 7.61   ; 10.28   ; 9.30   
16.04.2009; 75.82   ; 69.03   ; 35.79   ; 18.71   ; 6.63   ; 14.83   ; 7.90   ; 10.23   ; 9.27   
17.04.2009; 76.33   ; 69.19   ; 33.94   ; 18.82   ; 6.64   ; 14.65   ; 8.01   ; 10.14   ; 9.21   
20.04.2009; 73.13   ; 66.81   ; 39.18   ; 17.98   ; 6.35   ; 14.11   ; 7.13   ; 10.16   ; 9.25   
21.04.2009; 74.56   ; 67.72   ; 37.14   ; 18.40   ; 6.47   ; 14.34   ; 7.83   ; 10.12   ; 9.22   
22.04.2009; 74.11   ; 67.06   ; 38.10   ; 18.28   ; 6.43   ; 14.25   ; 7.52   ; 10.13   ; 9.20   
23.04.2009; 74.83   ; 67.77   ; 37.15   ; 18.42   ; 6.59   ; 14.54   ; 7.86   ; 10.22   ; 9.21   
24.04.2009; 75.96   ; 68.69   ; 36.82   ; 18.77   ; 6.71   ; 14.80   ; 8.29   ; 10.22   ; 9.18   
27.04.2009; 75.25   ; 68.29   ; 38.32   ; 18.56   ; 6.62   ; 14.31   ; 7.73   ; 10.25   ; 9.23   
28.04.2009; 75.01   ; 68.17   ; 37.95   ; 18.53   ; 6.56   ; 14.19   ; 7.84   ; 10.23   ; 9.19   
29.04.2009; 76.60   ; 69.58   ; 36.08   ; 18.97   ; 6.73   ; 14.73   ; 8.19   ; 10.19   ; 9.15   
30.04.2009; 76.63   ; 69.49   ; 36.50   ; 18.95   ; 6.76   ; 14.97   ; 8.20   ; 10.12   ; 9.17   
01.05.2009; 77.04   ; 69.91   ; 35.30   ; 19.05   ; 6.84   ; 15.12   ; 7.85   ; 10.06   ; 9.15   
04.05.2009; 79.66   ; 71.68   ; 34.53   ; 19.72   ; 7.09   ; 16.10   ; 8.53   ; 10.07   ; 9.15   
05.05.2009; 79.39   ; 71.61   ; 33.36   ; 19.64   ; 7.06   ; 16.04   ; 8.21   ; 10.07   ; 9.15   
06.05.2009; 80.77   ; 72.50   ; 32.45   ; 19.94   ; 7.20   ; 16.37   ; 8.52   ; 10.11   ; 9.16   
07.05.2009; 79.65   ; 71.62   ; 33.44   ; 19.64   ; 7.12   ; 16.09   ; 7.98   ; 10.11   ; 9.11   
08.05.2009; 81.50   ; 72.94   ; 32.05   ; 20.14   ; 7.39   ; 16.57   ; 8.62   ; 10.11   ; 9.11   
11.05.2009; 79.98   ; 71.84   ; 32.87   ; 19.73   ; 7.25   ; 16.35   ; 8.23   ; 10.18   ; 9.17   
12.05.2009; 79.74   ; 72.09   ; 31.80   ; 19.67   ; 7.29   ; 16.33   ; 8.16   ; 10.18   ; 9.17   
13.05.2009; 77.74   ; 70.74   ; 33.65   ; 19.09   ; 7.08   ; 15.89   ; 7.61   ; 10.21   ; 9.20   
14.05.2009; 78.40   ; 70.96   ; 31.37   ; 19.32   ; 7.13   ; 15.95   ; 7.90   ; 10.24   ; 9.20   
15.05.2009; 77.76   ; 70.65   ; 33.12   ; 19.11   ; 7.11   ; 15.94   ; 7.57   ; 10.26   ; 9.19   
18.05.2009; 79.97   ; 72.64   ; 30.24   ; 19.72   ; 7.33   ; 16.78   ; 8.23   ; 10.25   ; 9.15   
19.05.2009; 79.87   ; 72.32   ; 28.80   ; 19.70   ; 7.38   ; 16.95   ; 8.04   ; 10.28   ; 9.14   
20.05.2009; 79.34   ; 71.85   ; 29.03   ; 19.60   ; 7.45   ; 17.05   ; 7.97   ; 10.33   ; 9.17   
21.05.2009; 78.20   ; 70.92   ; 31.35   ; 19.27   ; 7.40   ; 16.79   ; 7.99   ; 10.24   ; 9.10   
22.05.2009; 78.03   ; 70.72   ; 32.63   ; 19.24   ; 7.43   ; 16.91   ; 7.82   ; 10.23   ; 9.06   
26.05.2009; 80.03   ; 72.41   ; 30.62   ; 19.78   ; 7.57   ; 17.04   ; 8.31   ; 10.21   ; 9.02   
27.05.2009; 78.60   ; 70.97   ; 32.36   ; 19.42   ; 7.47   ; 17.00   ; 7.98   ; 10.18   ; 8.96   
28.05.2009; 79.70   ; 71.70   ; 31.67   ; 19.69   ; 7.52   ; 17.39   ; 8.17   ; 10.18   ; 8.97   
29.05.2009; 81.11   ; 72.87   ; 28.92   ; 19.97   ; 7.66   ; 17.68   ; 8.39   ; 10.30   ; 9.06   
01.06.2009; 83.07   ; 74.55   ; 30.04   ; 20.52   ; 7.85   ; 18.36   ; 8.72   ; 10.24   ; 8.97   
02.06.2009; 83.14   ; 74.67   ; 29.63   ; 20.58   ; 7.89   ; 18.18   ; 8.58   ; 10.32   ; 8.99   
03.06.2009; 82.09   ; 74.20   ; 31.02   ; 20.29   ; 7.69   ; 17.71   ; 8.58   ; 10.29   ; 9.03   
04.06.2009; 82.86   ; 74.68   ; 30.18   ; 20.54   ; 7.71   ; 17.85   ; 8.87   ; 10.21   ; 8.95   
05.06.2009; 82.88   ; 75.02   ; 29.62   ; 20.50   ; 7.63   ; 17.90   ; 8.75   ; 10.18   ; 8.87   
08.06.2009; 82.54   ; 74.88   ; 29.77   ; 20.45   ; 7.60   ; 17.64   ; 8.74   ; 10.14   ; 8.84   
09.06.2009; 82.96   ; 74.88   ; 28.27   ; 20.55   ; 7.68   ; 17.61   ; 8.70   ; 10.20   ; 8.87   
10.06.2009; 82.75   ; 74.80   ; 28.46   ; 20.48   ; 7.73   ; 17.90   ; 8.50   ; 10.22   ; 8.84   
11.06.2009; 83.12   ; 74.98   ; 28.11   ; 20.61   ; 7.84   ; 18.06   ; 8.33   ; 10.23   ; 8.88   
12.06.2009; 83.35   ; 75.37   ; 28.15   ; 20.62   ; 7.82   ; 18.00   ; 8.62   ; 10.20   ; 8.90   
15.06.2009; 81.43   ; 73.81   ; 30.81   ; 20.13   ; 7.54   ; 17.40   ; 8.16   ; 10.21   ; 8.93   
16.06.2009; 80.33   ; 72.76   ; 32.68   ; 19.85   ; 7.47   ; 17.20   ; 8.07   ; 10.22   ; 8.95   
17.06.2009; 80.25   ; 72.74   ; 31.54   ; 19.83   ; 7.48   ; 17.04   ; 7.92   ; 10.17   ; 8.95   
18.06.2009; 80.84   ; 73.07   ; 30.03   ; 19.98   ; 7.48   ; 16.92   ; 7.99   ; 10.15   ; 8.88   
19.06.2009; 81.14   ; 73.05   ; 27.99   ; 20.05   ; 7.57   ; 17.04   ; 8.08   ; 10.19   ; 8.90   
22.06.2009; 78.70   ; 71.34   ; 31.17   ; 19.42   ; 7.34   ; 16.50   ; 7.63   ; 10.22   ; 8.93   
23.06.2009; 78.77   ; 71.22   ; 30.58   ; 19.45   ; 7.42   ; 16.52   ; 7.70   ; 10.27   ; 8.95   
24.06.2009; 79.44   ; 71.09   ; 29.05   ; 19.60   ; 7.46   ; 16.88   ; 7.84   ; 10.21   ; 8.92   
25.06.2009; 81.17   ; 72.54   ; 26.36   ; 20.03   ; 7.55   ; 17.24   ; 7.96   ; 10.29   ; 9.00   
26.06.2009; 80.96   ; 72.16   ; 25.93   ; 20.03   ; 7.57   ; 17.37   ; 8.06   ; 10.26   ; 9.01   
29.06.2009; 81.72   ; 73.00   ; 25.35   ; 20.19   ; 7.64   ; 17.49   ; 8.06   ; 10.29   ; 9.02   
30.06.2009; 81.06   ; 72.49   ; 26.35   ; 20.04   ; 7.57   ; 17.29   ; 8.12   ; 10.34   ; 9.03   
01.07.2009; 81.39   ; 72.81   ; 26.22   ; 20.16   ; 7.67   ; 17.61   ; 8.22   ; 10.33   ; 9.04   
02.07.2009; 79.17   ; 71.06   ; 27.95   ; 19.55   ; 7.44   ; 17.24   ; 7.73   ; 10.29   ; 9.06   
06.07.2009; 79.16   ; 71.28   ; 29.00   ; 19.56   ; 7.43   ; 17.19   ; 8.01   ; 10.28   ; 9.07   
07.07.2009; 77.63   ; 69.83   ; 30.85   ; 19.18   ; 7.29   ; 16.86   ; 7.66   ; 10.30   ; 9.09   
08.07.2009; 77.57   ; 70.15   ; 31.30   ; 19.13   ; 7.25   ; 16.72   ; 7.58   ; 10.33   ; 9.16   
09.07.2009; 77.72   ; 70.02   ; 29.78   ; 19.21   ; 7.33   ; 16.91   ; 7.46   ; 10.25   ; 9.13   
10.07.2009; 77.54   ; 69.73   ; 29.02   ; 19.14   ; 7.25   ; 16.76   ; 7.44   ; 10.28   ; 9.16   
13.07.2009; 79.43   ; 71.33   ; 26.31   ; 19.62   ; 7.38   ; 16.73   ; 7.78   ; 10.24   ; 9.13   
14.07.2009; 79.88   ; 71.63   ; 25.02   ; 19.73   ; 7.42   ; 16.91   ; 7.85   ; 10.24   ; 9.10   
15.07.2009; 82.21   ; 73.81   ; 25.89   ; 20.33   ; 7.66   ; 17.70   ; 8.15   ; 10.21   ; 9.02   
16.07.2009; 82.08   ; 74.69   ; 25.42   ; 20.52   ; 7.71   ; 17.79   ; 8.21   ; 10.28   ; 9.05   
17.07.2009; 82.98   ; 75.00   ; 24.34   ; 20.51   ; 7.70   ; 17.93   ; 7.99   ; 10.28   ; 9.02   
20.07.2009; 83.86   ; 75.74   ; 24.40   ; 20.76   ; 7.85   ; 18.52   ; 8.30   ; 10.33   ; 9.05   
21.07.2009; 84.25   ; 76.46   ; 23.87   ; 20.83   ; 7.90   ; 18.51   ; 8.24   ; 10.36   ; 9.11   
22.07.2009; 84.23   ; 76.21   ; 23.47   ; 20.84   ; 7.93   ; 18.45   ; 8.28   ; 10.33   ; 9.08   
23.07.2009; 86.09   ; 77.71   ; 23.43   ; 21.34   ; 8.06   ; 18.94   ; 8.60   ; 10.29   ; 9.01   
24.07.2009; 86.44   ; 78.01   ; 23.09   ; 21.42   ; 8.08   ; 18.91   ; 8.65   ; 10.29   ; 9.02   
27.07.2009; 86.70   ; 78.15   ; 24.28   ; 21.50   ; 8.12   ; 19.07   ; 8.78   ; 10.27   ; 8.99   
28.07.2009; 86.29   ; 78.02   ; 25.01   ; 21.44   ; 8.07   ; 19.08   ; 8.77   ; 10.26   ; 8.99   
29.07.2009; 86.08   ; 77.76   ; 25.61   ; 21.33   ; 8.05   ; 18.77   ; 8.66   ; 10.26   ; 8.98   
30.07.2009; 86.98   ; 78.39   ; 25.40   ; 21.60   ; 8.18   ; 19.09   ; 8.98   ; 10.32   ; 9.01   
31.07.2009; 87.10   ; 78.61   ; 25.92   ; 21.61   ; 8.30   ; 19.29   ; 8.98   ; 10.35   ; 9.09   
03.08.2009; 88.54   ; 79.63   ; 25.56   ; 21.97   ; 8.51   ; 19.87   ; 9.12   ; 10.30   ; 9.02   
04.08.2009; 88.77   ; 79.91   ; 24.89   ; 22.05   ; 8.47   ; 19.76   ; 9.63   ; 10.29   ; 9.01   
05.08.2009; 88.51   ; 79.60   ; 24.90   ; 21.99   ; 8.43   ; 19.59   ; 10.01   ; 10.28   ; 8.98   
06.08.2009; 88.06   ; 79.43   ; 25.67   ; 21.85   ; 8.40   ; 19.48   ; 9.93   ; 10.26   ; 8.98   
07.08.2009; 89.21   ; 80.42   ; 24.76   ; 22.17   ; 8.40   ; 19.62   ; 10.48   ; 10.28   ; 8.94   
10.08.2009; 89.03   ; 80.18   ; 24.99   ; 22.10   ; 8.35   ; 19.50   ; 10.23   ; 10.32   ; 8.98   
11.08.2009; 87.92   ; 79.39   ; 25.99   ; 21.82   ; 8.29   ; 19.21   ; 9.92   ; 10.35   ; 9.01   
12.08.2009; 88.86   ; 80.41   ; 25.45   ; 22.09   ; 8.39   ; 19.29   ; 10.02   ; 10.31   ; 9.01   
13.08.2009; 89.54   ; 80.77   ; 24.71   ; 22.25   ; 8.51   ; 19.59   ; 10.05   ; 10.35   ; 9.05   
14.08.2009; 88.85   ; 80.10   ; 24.27   ; 22.03   ; 8.45   ; 19.39   ; 9.97   ; 10.31   ; 9.07   
17.08.2009; 86.66   ; 78.55   ; 27.89   ; 21.49   ; 8.17   ; 18.62   ; 9.41   ; 10.38   ; 9.12   
18.08.2009; 87.35   ; 79.15   ; 26.18   ; 21.73   ; 8.32   ; 18.93   ; 9.55   ; 10.40   ; 9.09   
19.08.2009; 88.12   ; 79.86   ; 26.26   ; 21.88   ; 8.37   ; 18.94   ; 9.46   ; 10.46   ; 9.11   
20.08.2009; 89.03   ; 80.42   ; 25.09   ; 22.12   ; 8.47   ; 19.20   ; 9.85   ; 10.52   ; 9.12   
21.08.2009; 90.77   ; 81.77   ; 25.01   ; 22.54   ; 8.62   ; 19.52   ; 10.11   ; 10.46   ; 9.06   
24.08.2009; 90.76   ; 81.86   ; 25.14   ; 22.52   ; 8.64   ; 19.62   ; 10.06   ; 10.50   ; 9.10   
25.08.2009; 90.94   ; 82.16   ; 24.92   ; 22.57   ; 8.69   ; 19.61   ; 10.18   ; 10.48   ; 9.11   
26.08.2009; 90.95   ; 82.14   ; 24.95   ; 22.58   ; 8.67   ; 19.48   ; 10.22   ; 10.50   ; 9.12   
27.08.2009; 91.15   ; 82.45   ; 24.68   ; 22.64   ; 8.71   ; 19.43   ; 10.33   ; 10.47   ; 9.10   
28.08.2009; 91.13   ; 82.25   ; 24.76   ; 22.61   ; 8.72   ; 19.46   ; 10.40   ; 10.47   ; 9.12   
31.08.2009; 90.32   ; 81.79   ; 26.01   ; 22.40   ; 8.68   ; 19.17   ; 10.24   ; 10.46   ; 9.17   
01.09.2009; 88.33   ; 80.21   ; 29.15   ; 21.90   ; 8.48   ; 18.94   ; 9.70   ; 10.47   ; 9.19   
02.09.2009; 87.99   ; 79.88   ; 28.90   ; 21.83   ; 8.48   ; 19.01   ; 9.51   ; 10.49   ; 9.22   
03.09.2009; 88.73   ; 80.41   ; 27.10   ; 22.05   ; 8.52   ; 19.33   ; 9.68   ; 10.51   ; 9.21   
04.09.2009; 89.97   ; 81.27   ; 25.26   ; 22.34   ; 8.64   ; 19.69   ; 9.79   ; 10.51   ; 9.17   
08.09.2009; 90.75   ; 81.80   ; 25.62   ; 22.56   ; 8.82   ; 20.15   ; 10.14   ; 10.53   ; 9.17   
09.09.2009; 91.44   ; 82.20   ; 24.32   ; 22.76   ; 8.91   ; 20.19   ; 10.36   ; 10.55   ; 9.17   
10.09.2009; 92.38   ; 82.90   ; 23.55   ; 23.01   ; 8.99   ; 20.40   ; 10.50   ; 10.58   ; 9.21   
11.09.2009; 92.36   ; 82.80   ; 24.15   ; 22.99   ; 8.99   ; 20.44   ; 10.47   ; 10.60   ; 9.22   
14.09.2009; 92.81   ; 82.88   ; 23.86   ; 23.15   ; 8.99   ; 20.38   ; 10.79   ; 10.58   ; 9.18   
15.09.2009; 93.20   ; 83.38   ; 23.42   ; 23.25   ; 9.00   ; 20.57   ; 10.96   ; 10.58   ; 9.17   
16.09.2009; 94.61   ; 84.40   ; 23.69   ; 23.62   ; 9.17   ; 21.07   ; 11.41   ; 10.60   ; 9.16   
17.09.2009; 94.47   ; 84.38   ; 23.65   ; 23.54   ; 9.13   ; 21.00   ; 11.34   ; 10.61   ; 9.19   
18.09.2009; 94.53   ; 84.58   ; 23.92   ; 23.60   ; 9.13   ; 21.05   ; 11.39   ; 10.57   ; 9.15   
21.09.2009; 94.29   ; 84.26   ; 24.06   ; 23.53   ; 9.05   ; 20.88   ; 11.18   ; 10.56   ; 9.15   
22.09.2009; 94.84   ; 84.66   ; 23.08   ; 23.70   ; 9.17   ; 21.17   ; 11.55   ; 10.58   ; 9.17   
23.09.2009; 94.05   ; 84.12   ; 23.49   ; 23.44   ; 9.10   ; 20.94   ; 11.09   ; 10.61   ; 9.18   
24.09.2009; 93.01   ; 83.61   ; 24.95   ; 23.17   ; 8.99   ; 20.67   ; 10.71   ; 10.59   ; 9.20   
25.09.2009; 92.51   ; 83.39   ; 25.61   ; 23.04   ; 8.94   ; 20.70   ; 10.74   ; 10.62   ; 9.21   
28.09.2009; 94.17   ; 84.34   ; 24.88   ; 23.47   ; 9.05   ; 20.83   ; 11.20   ; 10.64   ; 9.23   
